date,total_cases
12/05/2020,1783
13/05/2020,1804
14/05/2020,1810
15/05/2020,1830
16/05/2020,1840
17/05/2020,1862
18/05/2020,1872
19/05/2020,1881
20/05/2020,1887
21/05/2020,1900
22/05/2020,1908
23/05/2020,1916
24/05/2020,1931
25/05/2020,1941
26/05/2020,1947
27/05/2020,1963
28/05/2020,1974
29/05/2020,1983
30/05/2020,2005
31/05/2020,2025
1/06/2020,2045
2/06/2020,2083
3/06/2020,2092
4/06/2020,2107
5/06/2020,2119
6/06/2020,2133
7/06/2020,2173
8/06/2020,2191
9/06/2020,2200
10/06/2020,2205
11/06/2020,2211
12/06/2020,2219
13/06/2020,2233
14/06/2020,2238
15/06/2020,2248
16/06/2020,2262
17/06/2020,2273
18/06/2020,2280
19/06/2020,2295
20/06/2020,2305
21/06/2020,2309
22/06/2020,2312
23/06/2020,2315
24/06/2020,2318
25/06/2020,2319
26/06/2020,2321
27/06/2020,2325
28/06/2020,2330
29/06/2020,2332
30/06/2020,2340
1/07/2020,2341
2/07/2020,2348
3/07/2020,2353
4/07/2020,2361
5/07/2020,2369
6/07/2020,2372
7/07/2020,2380
8/07/2020,2395
9/07/2020,2399
10/07/2020,2403
11/07/2020,2413
12/07/2020,2420
13/07/2020,2426
14/07/2020,2428
15/07/2020,2432
16/07/2020,2438
17/07/2020,2440
18/07/2020,2444
19/07/2020,2445
20/07/2020,2446
21/07/2020,2446
22/07/2020,2449
23/07/2020,2462
24/07/2020,2466
25/07/2020,2469
26/07/2020,2478
27/07/2020,2495
28/07/2020,2532
29/07/2020,2555
30/07/2020,2588
31/07/2020,2597
1/08/2020,2608
2/08/2020,2633
3/08/2020,2646
4/08/2020,2670
5/08/2020,2701
6/08/2020,2726
7/08/2020,2775
8/08/2020,2829
9/08/2020,2888
10/08/2020,2953
11/08/2020,3046
12/08/2020,3093
13/08/2020,3128
14/08/2020,3174
15/08/2020,3229
16/08/2020,3292
17/08/2020,3316
18/08/2020,3364
19/08/2020,3408
20/08/2020,3482
21/08/2020,3565
22/08/2020,3582
23/08/2020,3617
24/08/2020,3682
25/08/2020,3717
26/08/2020,3744
27/08/2020,3759
28/08/2020,3806
29/08/2020,3866
30/08/2020,3925
31/08/2020,3973
1/09/2020,4032
2/09/2020,4065
3/09/2020,4126
4/09/2020,4214
5/09/2020,4266
6/09/2020,4298
7/09/2020,4309
8/09/2020,4352
9/09/2020,4377
13/03/2020,1
19/03/2020,
20/03/2020,3
21/03/2020,
22/03/2020,
23/03/2020,
24/03/2020,6
25/03/2020,
26/03/2020,6
27/03/2020,7
28/03/2020,8
29/03/2020,8
30/03/2020,9
31/03/2020,
1/04/2020,11
2/04/2020,11
3/04/2020,11
4/04/2020,11
5/04/2020,11
6/04/2020,11
7/04/2020,13
8/04/2020,13
9/04/2020,14
10/04/2020,14
11/04/2020,14
12/04/2020,14
13/04/2020,14
14/04/2020,14
15/04/2020,14
16/04/2020,14
17/04/2020,14
18/04/2020,14
19/04/2020,14
20/04/2020,14
21/04/2020,14
22/04/2020,14
23/04/2020,14
24/04/2020,14
25/04/2020,16
26/04/2020,16
27/04/2020,16
28/04/2020,16
29/04/2020,16
30/04/2020,16
1/05/2020,16
2/05/2020,16
3/05/2020,16
4/05/2020,16
5/05/2020,16
6/05/2020,16
7/05/2020,16
8/05/2020,16
9/05/2020,16
10/05/2020,16
11/05/2020,16
12/05/2020,16
13/05/2020,16
14/05/2020,16
15/05/2020,16
16/05/2020,16
17/05/2020,16
18/05/2020,16
19/05/2020,16
20/05/2020,16
21/05/2020,16
22/05/2020,16
23/05/2020,16
24/05/2020,16
25/05/2020,17
26/05/2020,18
27/05/2020,18
28/05/2020,18
29/05/2020,19
30/05/2020,19
31/05/2020,19
1/06/2020,19
2/06/2020,20
3/06/2020,20
4/06/2020,20
5/06/2020,21
6/06/2020,21
7/06/2020,21
8/06/2020,21
9/06/2020,21
10/06/2020,21
11/06/2020,21
12/06/2020,22
13/06/2020,22
14/06/2020,22
15/06/2020,22
16/06/2020,22
17/06/2020,22
18/06/2020,23
19/06/2020,23
20/06/2020,23
21/06/2020,23
22/06/2020,23
23/06/2020,23
24/06/2020,24
25/06/2020,24
26/06/2020,24
27/06/2020,24
28/06/2020,24
29/06/2020,24
30/06/2020,24
1/07/2020,25
2/07/2020,25
3/07/2020,25
4/07/2020,25
5/07/2020,25
6/07/2020,25
7/07/2020,25
8/07/2020,25
9/07/2020,25
10/07/2020,25
11/07/2020,25
12/07/2020,25
13/07/2020,25
14/07/2020,26
15/07/2020,26
16/07/2020,26
17/07/2020,26
18/07/2020,26
19/07/2020,26
20/07/2020,28
21/07/2020,28
22/07/2020,28
23/07/2020,28
24/07/2020,28
25/07/2020,29
26/07/2020,29
27/07/2020,29
28/07/2020,29
29/07/2020,29
30/07/2020,29
31/07/2020,29
1/08/2020,29
2/08/2020,29
3/08/2020,29
4/08/2020,29
5/08/2020,29
6/08/2020,31
7/08/2020,31
8/08/2020,31
9/08/2020,31
10/08/2020,31
11/08/2020,32
12/08/2020,32
13/08/2020,32
14/08/2020,32
15/08/2020,32
16/08/2020,33
17/08/2020,34
18/08/2020,35
19/08/2020,35
20/08/2020,35
21/08/2020,35
22/08/2020,37
23/08/2020,37
24/08/2020,43
25/08/2020,47
26/08/2020,47
27/08/2020,49
28/08/2020,53
29/08/2020,57
30/08/2020,57
31/08/2020,57
1/09/2020,68
2/09/2020,68
3/09/2020,68
4/09/2020,75
5/09/2020,78
6/09/2020,88
7/09/2020,92
8/09/2020,102
9/09/2020,107
10/03/2020,2
12/03/2020,6
14/03/2020,14
15/03/2020,21
16/03/2020,30
17/03/2020,40
18/03/2020,40
19/03/2020,58
20/03/2020,58
21/03/2020,67
22/03/2020,84
23/03/2020,95
24/03/2020,116
25/03/2020,124
26/03/2020,132
27/03/2020,146
28/03/2020,162
29/03/2020,179
30/03/2020,214
31/03/2020,230
1/04/2020,262
2/04/2020,320
3/04/2020,356
4/04/2020,396
5/04/2020,426
6/04/2020,446
7/04/2020,465
8/04/2020,494
9/04/2020,526
10/04/2020,564
11/04/2020,595
12/04/2020,616
13/04/2020,633
14/04/2020,662
15/04/2020,695
16/04/2020,715
17/04/2020,735
18/04/2020,735
19/04/2020,761
20/04/2020,767
21/04/2020,772
22/04/2020,784
23/04/2020,790
24/04/2020,795
25/04/2020,804
26/04/2020,810
27/04/2020,817
28/04/2020,822
29/04/2020,837
30/04/2020,843
1/05/2020,850
2/05/2020,857
3/05/2020,864
4/05/2020,872
5/05/2020,874
6/05/2020,878
7/05/2020,883
8/05/2020,889
9/05/2020,891
10/05/2020,892
11/05/2020,898
12/05/2020,901
13/05/2020,903
14/05/2020,905
15/05/2020,907
16/05/2020,910
17/05/2020,914
18/05/2020,916
19/05/2020,917
20/05/2020,918
21/05/2020,922
22/05/2020,923
23/05/2020,927
24/05/2020,927
25/05/2020,935
26/05/2020,937
27/05/2020,939
28/05/2020,939
29/05/2020,941
30/05/2020,941
31/05/2020,943
1/06/2020,944
2/06/2020,949
3/06/2020,952
4/06/2020,958
5/06/2020,958
6/06/2020,960
7/06/2020,960
8/06/2020,964
9/06/2020,970
10/06/2020,972
11/06/2020,974
12/06/2020,975
13/06/2020,980
14/06/2020,980
15/06/2020,983
16/06/2020,985
17/06/2020,985
18/06/2020,985
19/06/2020,985
20/06/2020,985
21/06/2020,985
22/06/2020,986
23/06/2020,988
24/06/2020,990
25/06/2020,991
26/06/2020,992
27/06/2020,992
28/06/2020,994
29/06/2020,994
30/06/2020,996
1/07/2020,998
2/07/2020,999
3/07/2020,999
4/07/2020,999
5/07/2020,1002
6/07/2020,1003
7/07/2020,1004
8/07/2020,1005
9/07/2020,1008
10/07/2020,1010
11/07/2020,1013
12/07/2020,1014
13/07/2020,1021
14/07/2020,1022
15/07/2020,1022
16/07/2020,1023
17/07/2020,1031
18/07/2020,1031
19/07/2020,1037
20/07/2020,1038
21/07/2020,1038
22/07/2020,1040
23/07/2020,1040
24/07/2020,1045
25/07/2020,1047
26/07/2020,1053
27/07/2020,1057
28/07/2020,1060
29/07/2020,1067
30/07/2020,1080
31/07/2020,1084
1/08/2020,1114
2/08/2020,1124
3/08/2020,1150
4/08/2020,1155
5/08/2020,1180
6/08/2020,1195
7/08/2020,1208
8/08/2020,1222
9/08/2020,1233
10/08/2020,1242
11/08/2020,1252
12/08/2020,1277
13/08/2020,1291
14/08/2020,1305
15/08/2020,1318
16/08/2020,1332
17/08/2020,1332
18/08/2020,1351
19/08/2020,1359
20/08/2020,1385
21/08/2020,1395
22/08/2020,1406
23/08/2020,1417
24/08/2020,1421
25/08/2020,1451
26/08/2020,1474
27/08/2020,1481
28/08/2020,1481
29/08/2020,1481
30/08/2020,1483
31/08/2020,1487
1/09/2020,1488
2/09/2020,1490
3/09/2020,1495
4/09/2020,1498
5/09/2020,1498
6/09/2020,1507
7/09/2020,1509
8/09/2020,1510
9/09/2020,1511
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
1/02/2020,0
2/02/2020,0
3/02/2020,0
4/02/2020,0
5/02/2020,0
6/02/2020,0
7/02/2020,0
8/02/2020,0
9/02/2020,0
10/02/2020,0
11/02/2020,0
12/02/2020,0
13/02/2020,0
14/02/2020,0
15/02/2020,0
16/02/2020,0
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,0
22/02/2020,0
23/02/2020,0
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,0
29/02/2020,0
1/03/2020,0
2/03/2020,3
3/03/2020,5
4/03/2020,5
5/03/2020,8
6/03/2020,12
7/03/2020,19
8/03/2020,26
9/03/2020,32
10/03/2020,40
11/03/2020,63
12/03/2020,94
13/03/2020,116
14/03/2020,150
15/03/2020,214
16/03/2020,298
17/03/2020,344
18/03/2020,434
19/03/2020,522
20/03/2020,694
21/03/2020,904
22/03/2020,995
23/03/2020,1165
24/03/2020,1236
25/03/2020,1394
26/03/2020,1654
27/03/2020,2062
28/03/2020,2279
29/03/2020,2663
30/03/2020,2829
31/03/2020,3002
1/04/2020,3308
2/04/2020,3589
3/04/2020,3858
4/04/2020,4190
5/04/2020,4472
6/04/2020,4587
7/04/2020,4822
8/04/2020,5017
9/04/2020,5312
10/04/2020,5569
11/04/2020,5732
12/04/2020,5902
13/04/2020,5991
14/04/2020,6059
15/04/2020,6141
16/04/2020,6303
17/04/2020,6433
18/04/2020,6549
19/04/2020,6654
20/04/2020,6787
21/04/2020,6914
22/04/2020,7041
23/04/2020,7136
24/04/2020,7188
25/04/2020,7273
26/04/2020,7352
27/04/2020,7404
28/04/2020,7449
29/04/2020,7504
30/04/2020,7579
1/05/2020,7682
2/05/2020,7737
3/05/2020,7755
4/05/2020,7781
5/05/2020,7819
6/05/2020,7896
7/05/2020,7974
8/05/2020,8031
9/05/2020,8077
10/05/2020,8095
11/05/2020,8123
12/05/2020,8176
13/05/2020,8221
14/05/2020,8269
15/05/2020,8351
16/05/2020,8406
17/05/2020,8455
18/05/2020,8475
19/05/2020,8586
20/05/2020,8647
21/05/2020,8721
22/05/2020,8754
23/05/2020,8813
24/05/2020,8890
25/05/2020,8957
26/05/2020,9004
27/05/2020,9050
28/05/2020,9086
29/05/2020,9140
30/05/2020,9196
31/05/2020,9230
1/06/2020,9273
2/06/2020,9302
3/06/2020,9364
4/06/2020,9438
5/06/2020,9494
6/06/2020,9529
7/06/2020,9567
8/06/2020,9628
9/06/2020,9697
10/06/2020,9751
11/06/2020,9824
12/06/2020,9886
13/06/2020,9938
14/06/2020,9991
15/06/2020,10024
16/06/2020,10064
17/06/2020,10111
18/06/2020,10162
19/06/2020,10230
20/06/2020,10406
21/06/2020,10448
22/06/2020,10498
23/06/2020,10561
24/06/2020,10650
25/06/2020,10777
26/06/2020,10870
27/06/2020,11038
28/06/2020,11298
29/06/2020,11603
30/06/2020,11805
1/07/2020,11954
2/07/2020,12046
3/07/2020,12178
4/07/2020,12319
5/07/2020,12440
6/07/2020,12515
7/07/2020,12566
8/07/2020,12685
9/07/2020,12814
10/07/2020,12919
11/07/2020,13062
12/07/2020,13115
13/07/2020,13174
14/07/2020,13238
15/07/2020,13341
16/07/2020,13475
17/07/2020,13612
18/07/2020,13742
19/07/2020,13855
20/07/2020,13945
21/07/2020,14098
22/07/2020,14324
23/07/2020,14570
24/07/2020,14800
25/07/2020,15081
26/07/2020,15212
27/07/2020,15324
28/07/2020,15516
29/07/2020,15799
30/07/2020,16093
31/07/2020,16342
1/08/2020,16574
2/08/2020,16699
3/08/2020,16800
4/08/2020,17008
5/08/2020,17286
6/08/2020,17529
7/08/2020,17740
8/08/2020,18060
9/08/2020,18235
10/08/2020,18355
11/08/2020,18494
12/08/2020,18783
13/08/2020,19075
14/08/2020,19401
15/08/2020,19693
16/08/2020,19891
17/08/2020,20012
18/08/2020,20202
19/08/2020,20483
20/08/2020,20798
21/08/2020,21045
22/08/2020,21551
23/08/2020,21790
24/08/2020,21923
25/08/2020,22181
26/08/2020,22548
27/08/2020,22951
28/08/2020,23300
29/08/2020,23777
30/08/2020,24094
31/08/2020,24367
1/09/2020,24618
2/09/2020,25117
3/09/2020,25773
4/09/2020,26452
5/09/2020,27249
6/09/2020,27752
7/09/2020,28156
8/09/2020,28716
9/09/2020,29877
11/03/2020,1
14/03/2020,2
15/03/2020,2
16/03/2020,2
17/03/2020,3
18/03/2020,3
19/03/2020,14
20/03/2020,14
21/03/2020,14
22/03/2020,23
23/03/2020,26
24/03/2020,26
25/03/2020,45
26/03/2020,45
27/03/2020,54
28/03/2020,58
29/03/2020,58
30/03/2020,81
31/03/2020,98
1/04/2020,98
2/04/2020,123
3/04/2020,123
4/04/2020,134
5/04/2020,154
6/04/2020,154
7/04/2020,161
8/04/2020,180
9/04/2020,183
10/04/2020,215
11/04/2020,223
12/04/2020,234
13/04/2020,234
14/04/2020,235
15/04/2020,254
16/04/2020,267
17/04/2020,287
18/04/2020,307
19/04/2020,327
20/04/2020,332
21/04/2020,350
22/04/2020,359
23/04/2020,377
24/04/2020,394
25/04/2020,416
26/04/2020,442
27/04/2020,459
28/04/2020,471
29/04/2020,491
30/04/2020,500
1/05/2020,572
2/05/2020,604
3/05/2020,674
4/05/2020,684
5/05/2020,684
6/05/2020,705
7/05/2020,863
8/05/2020,897
9/05/2020,937
10/05/2020,991
11/05/2020,1024
12/05/2020,1102
13/05/2020,1169
14/05/2020,1242
15/05/2020,1298
16/05/2020,1369
17/05/2020,1454
18/05/2020,1454
19/05/2020,1629
20/05/2020,1731
21/05/2020,1835
22/05/2020,1945
23/05/2020,2025
24/05/2020,2141
25/05/2020,2297
26/05/2020,2297
27/05/2020,2545
28/05/2020,2659
29/05/2020,2832
30/05/2020,2833
31/05/2020,2966
1/06/2020,3049
2/06/2020,3194
3/06/2020,3325
4/06/2020,3494
5/06/2020,3643
6/06/2020,3764
7/06/2020,3878
8/06/2020,4016
9/06/2020,4105
10/06/2020,4258
11/06/2020,4389
12/06/2020,4514
13/06/2020,4636
14/06/2020,4723
15/06/2020,4777
16/06/2020,4837
17/06/2020,4974
18/06/2020,5099
19/06/2020,5282
20/06/2020,5476
21/06/2020,5671
22/06/2020,5826
23/06/2020,5925
24/06/2020,6027
25/06/2020,6027
26/06/2020,6411
27/06/2020,6552
28/06/2020,6552
29/06/2020,6826
30/06/2020,6939
1/07/2020,7038
2/07/2020,7121
3/07/2020,7188
4/07/2020,7188
5/07/2020,7378
6/07/2020,7410
7/07/2020,7432
8/07/2020,7660
9/07/2020,7737
10/07/2020,7845
11/07/2020,7904
12/07/2020,7970
13/07/2020,8032
14/07/2020,8074
15/07/2020,8135
16/07/2020,8162
17/07/2020,8198
18/07/2020,8248
19/07/2020,8323
20/07/2020,8402
21/07/2020,8442
22/07/2020,8533
23/07/2020,8625
24/07/2020,8719
25/07/2020,8766
26/07/2020,8800
27/07/2020,8831
28/07/2020,8844
29/07/2020,8873
30/07/2020,8931
31/07/2020,9010
1/08/2020,9070
2/08/2020,9083
3/08/2020,9114
4/08/2020,9132
5/08/2020,9177
6/08/2020,9252
7/08/2020,9308
8/08/2020,9354
9/08/2020,9453
10/08/2020,9453
11/08/2020,9488
12/08/2020,9498
13/08/2020,9537
14/08/2020,9588
15/08/2020,9604
16/08/2020,9637
17/08/2020,9675
18/08/2020,9705
19/08/2020,9720
20/08/2020,9740
21/08/2020,9756
22/08/2020,9801
23/08/2020,9810
24/08/2020,9829
25/08/2020,9841
26/08/2020,9890
27/08/2020,9911
28/08/2020,9914
29/08/2020,9993
30/08/2020,10007
31/08/2020,10044
1/09/2020,10096
2/09/2020,10103
3/09/2020,10113
4/09/2020,10125
5/09/2020,10148
6/09/2020,10178
7/09/2020,10209
8/09/2020,10232
9/09/2020,10291
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
1/02/2020,0
2/02/2020,0
3/02/2020,0
4/02/2020,0
5/02/2020,0
6/02/2020,0
7/02/2020,0
8/02/2020,0
9/02/2020,0
10/02/2020,0
11/02/2020,0
12/02/2020,0
13/02/2020,0
14/02/2020,0
15/02/2020,0
16/02/2020,0
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,0
22/02/2020,0
23/02/2020,0
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,1
28/02/2020,1
29/02/2020,2
1/03/2020,3
2/03/2020,4
3/03/2020,5
4/03/2020,8
5/03/2020,10
6/03/2020,20
7/03/2020,23
8/03/2020,31
9/03/2020,38
10/03/2020,113
11/03/2020,264
12/03/2020,516
13/03/2020,676
14/03/2020,804
15/03/2020,827
16/03/2020,875
17/03/2020,932
18/03/2020,1024
19/03/2020,1115
20/03/2020,1151
21/03/2020,1255
22/03/2020,1326
23/03/2020,1395
24/03/2020,1460
25/03/2020,1591
26/03/2020,1724
27/03/2020,1877
28/03/2020,2046
29/03/2020,2201
30/03/2020,2395
31/03/2020,2577
1/04/2020,2860
2/04/2020,3107
3/04/2020,3386
4/04/2020,3757
5/04/2020,4077
6/04/2020,4369
7/04/2020,4681
8/04/2020,5071
9/04/2020,5402
10/04/2020,5635
11/04/2020,5819
12/04/2020,5996
13/04/2020,6174
14/04/2020,6318
15/04/2020,6511
16/04/2020,6681
17/04/2020,6879
18/04/2020,7073
19/04/2020,7242
20/04/2020,7384
21/04/2020,7515
22/04/2020,7695
23/04/2020,7912
24/04/2020,8073
25/04/2020,8210
26/04/2020,8445
27/04/2020,8575
28/04/2020,8698
29/04/2020,8851
30/04/2020,9008
1/05/2020,9158
2/05/2020,9311
3/05/2020,9407
4/05/2020,9523
5/05/2020,9670
6/05/2020,9821
7/05/2020,9983
8/05/2020,10083
9/05/2020,10218
10/05/2020,10319
11/05/2020,10429
12/05/2020,10513
13/05/2020,10591
14/05/2020,10667
15/05/2020,10713
16/05/2020,10791
17/05/2020,10858
18/05/2020,10927
19/05/2020,10968
20/05/2020,11044
21/05/2020,11117
22/05/2020,11182
23/05/2020,11230
24/05/2020,11289
25/05/2020,11360
26/05/2020,11387
27/05/2020,11428
28/05/2020,11480
29/05/2020,11512
30/05/2020,11593
31/05/2020,11633
1/06/2020,11669
2/06/2020,11699
3/06/2020,11734
4/06/2020,11771
5/06/2020,11811
6/06/2020,11875
7/06/2020,11924
8/06/2020,11948
9/06/2020,11962
10/06/2020,12001
11/06/2020,12016
12/06/2020,12035
13/06/2020,12099
14/06/2020,12139
15/06/2020,12193
16/06/2020,12217
17/06/2020,12250
18/06/2020,12294
19/06/2020,12344
20/06/2020,12391
21/06/2020,12391
22/06/2020,12391
23/06/2020,12527
24/06/2020,12561
25/06/2020,12615
26/06/2020,12636
27/06/2020,12675
28/06/2020,12675
29/06/2020,12675
30/06/2020,12751
1/07/2020,12768
2/07/2020,12794
3/07/2020,12815
4/07/2020,12832
5/07/2020,12832
6/07/2020,12832
7/07/2020,12878
8/07/2020,12888
9/07/2020,12900
10/07/2020,12916
11/07/2020,12946
12/07/2020,12946
13/07/2020,12946
14/07/2020,13037
15/07/2020,13061
16/07/2020,13092
17/07/2020,13124
18/07/2020,13173
19/07/2020,13173
20/07/2020,13173
21/07/2020,13262
22/07/2020,13302
23/07/2020,13350
24/07/2020,13390
25/07/2020,13438
26/07/2020,13438
27/07/2020,13438
28/07/2020,13547
29/07/2020,13577
30/07/2020,13634
31/07/2020,13725
1/08/2020,13789
2/08/2020,13789
3/08/2020,13789
4/08/2020,13996
5/08/2020,14073
6/08/2020,14185
7/08/2020,14306
8/08/2020,14442
9/08/2020,14442
10/08/2020,14442
11/08/2020,14815
12/08/2020,14959
13/08/2020,15070
14/08/2020,15214
15/08/2020,15379
16/08/2020,15483
17/08/2020,15617
18/08/2020,15740
19/08/2020,15855
20/08/2020,15940
21/08/2020,16056
22/08/2020,16127
23/08/2020,16127
24/08/2020,16127
25/08/2020,16397
26/08/2020,16480
27/08/2020,16537
28/08/2020,16627
29/08/2020,16700
30/08/2020,16700
31/08/2020,16700
1/09/2020,16985
2/09/2020,17084
3/09/2020,17195
4/09/2020,17374
5/09/2020,17547
6/09/2020,17547
7/09/2020,17547
8/09/2020,18113
9/09/2020,18356
19/03/2020,1
20/03/2020,1
21/03/2020,1
22/03/2020,1
23/03/2020,1
24/03/2020,3
25/03/2020,3
26/03/2020,12
27/03/2020,12
28/03/2020,13
29/03/2020,15
30/03/2020,19
31/03/2020,26
1/04/2020,31
2/04/2020,34
3/04/2020,41
4/04/2020,41
5/04/2020,51
6/04/2020,59
7/04/2020,90
8/04/2020,121
9/04/2020,135
10/04/2020,140
11/04/2020,150
12/04/2020,187
13/04/2020,214
14/04/2020,298
15/04/2020,363
16/04/2020,435
17/04/2020,591
18/04/2020,732
19/04/2020,732
20/04/2020,846
21/04/2020,846
22/04/2020,945
23/04/2020,974
24/04/2020,986
25/04/2020,999
26/04/2020,1008
27/04/2020,1023
28/04/2020,1035
29/04/2020,1072
30/04/2020,1077
1/05/2020,1089
2/05/2020,1097
3/05/2020,1112
4/05/2020,1112
5/05/2020,1116
6/05/2020,1120
7/05/2020,1120
8/05/2020,1133
9/05/2020,1135
10/05/2020,1189
11/05/2020,1210
12/05/2020,1227
13/05/2020,1256
14/05/2020,1268
15/05/2020,1284
16/05/2020,1309
17/05/2020,1331
18/05/2020,1401
19/05/2020,1518
20/05/2020,1518
21/05/2020,1828
22/05/2020,2047
23/05/2020,2270
24/05/2020,2270
25/05/2020,2270
26/05/2020,2468
27/05/2020,2468
28/05/2020,2697
29/05/2020,2914
30/05/2020,2914
31/05/2020,3194
1/06/2020,3354
2/06/2020,3569
3/06/2020,3779
4/06/2020,3935
5/06/2020,4054
6/06/2020,4123
7/06/2020,4169
8/06/2020,4207
9/06/2020,4278
10/06/2020,4331
11/06/2020,4373
12/06/2020,4398
13/06/2020,4441
14/06/2020,4449
15/06/2020,4465
16/06/2020,4501
17/06/2020,4539
18/06/2020,4545
19/06/2020,4557
20/06/2020,4565
21/06/2020,4565
22/06/2020,4582
23/06/2020,4599
24/06/2020,4617
25/06/2020,4630
26/06/2020,4635
27/06/2020,4643
28/06/2020,4643
29/06/2020,4643
30/06/2020,4656
1/07/2020,4682
2/07/2020,4704
3/07/2020,4715
4/07/2020,4736
5/07/2020,4736
6/07/2020,4792
7/07/2020,4822
8/07/2020,4878
9/07/2020,4889
10/07/2020,4955
11/07/2020,4955
12/07/2020,4955
13/07/2020,4972
14/07/2020,4977
15/07/2020,4979
16/07/2020,4985
17/07/2020,4993
18/07/2020,5003
19/07/2020,5003
20/07/2020,5011
21/07/2020,5020
22/07/2020,5027
23/07/2020,5030
24/07/2020,5031
25/07/2020,5039
26/07/2020,5039
27/07/2020,5050
28/07/2020,5059
29/07/2020,5068
30/07/2020,5081
31/07/2020,5081
1/08/2020,5081
2/08/2020,5081
3/08/2020,5161
4/08/2020,5240
5/08/2020,5248
6/08/2020,5330
7/08/2020,5334
8/08/2020,5338
9/08/2020,5338
10/08/2020,5344
11/08/2020,5347
12/08/2020,5348
13/08/2020,5358
14/08/2020,5358
15/08/2020,5367
16/08/2020,5367
17/08/2020,5369
18/08/2020,5372
19/08/2020,5374
20/08/2020,5374
21/08/2020,5374
22/08/2020,5382
23/08/2020,5382
24/08/2020,5382
25/08/2020,5383
26/08/2020,5383
27/08/2020,5383
28/08/2020,5383
29/08/2020,5383
30/08/2020,5385
31/08/2020,5385
1/09/2020,5387
2/09/2020,5387
3/09/2020,5387
4/09/2020,5387
5/09/2020,5387
6/09/2020,5387
7/09/2020,5388
8/09/2020,5388
9/09/2020,5388
23/03/2020,1
24/03/2020,1
25/03/2020,2
26/03/2020,7
27/03/2020,11
28/03/2020,11
29/03/2020,11
30/03/2020,11
31/03/2020,11
1/04/2020,11
2/04/2020,12
3/04/2020,12
4/04/2020,14
5/04/2020,14
6/04/2020,14
7/04/2020,15
8/04/2020,15
9/04/2020,15
10/04/2020,16
11/04/2020,16
12/04/2020,16
13/04/2020,16
14/04/2020,16
15/04/2020,16
16/04/2020,16
17/04/2020,16
18/04/2020,16
19/04/2020,16
20/04/2020,16
21/04/2020,16
22/04/2020,16
23/04/2020,16
24/04/2020,16
25/04/2020,16
26/04/2020,16
27/04/2020,16
28/04/2020,16
29/04/2020,16
30/04/2020,16
1/05/2020,16
2/05/2020,16
3/05/2020,16
4/05/2020,16
5/05/2020,16
6/05/2020,16
7/05/2020,16
8/05/2020,16
9/05/2020,16
10/05/2020,16
11/05/2020,16
12/05/2020,16
13/05/2020,16
14/05/2020,16
15/05/2020,16
16/05/2020,16
17/05/2020,16
18/05/2020,16
19/05/2020,16
20/05/2020,16
21/05/2020,16
22/05/2020,16
23/05/2020,16
24/05/2020,16
25/05/2020,16
26/05/2020,16
27/05/2020,16
28/05/2020,16
29/05/2020,16
30/05/2020,16
31/05/2020,16
1/06/2020,16
2/06/2020,18
3/06/2020,18
4/06/2020,18
5/06/2020,18
6/06/2020,18
7/06/2020,18
8/06/2020,18
9/06/2020,18
10/06/2020,18
11/06/2020,18
12/06/2020,18
13/06/2020,18
14/06/2020,18
15/06/2020,18
16/06/2020,18
17/06/2020,18
18/06/2020,18
19/06/2020,18
20/06/2020,18
21/06/2020,18
22/06/2020,18
23/06/2020,18
24/06/2020,18
25/06/2020,18
26/06/2020,18
27/06/2020,18
28/06/2020,18
29/06/2020,18
30/06/2020,18
1/07/2020,18
2/07/2020,18
3/07/2020,18
4/07/2020,18
5/07/2020,18
6/07/2020,18
7/07/2020,18
8/07/2020,18
9/07/2020,18
10/07/2020,18
11/07/2020,18
12/07/2020,18
13/07/2020,18
14/07/2020,18
15/07/2020,18
16/07/2020,18
17/07/2020,18
18/07/2020,18
19/07/2020,18
20/07/2020,18
21/07/2020,18
22/07/2020,18
23/07/2020,18
24/07/2020,18
